,CAN_TOT,FECHA_ENT,FECHA_VEN,CAN_TOT
218,483.24000000000007,2019-09-24 00:00:00,2019-09-24,483.24000000000007
219,155913.0,2019-09-24 00:00:00,2019-11-23,155913.0
220,364.00000000000006,2019-09-24 00:00:00,2019-09-24,364.00000000000006
221,120.00000000000001,2019-09-23 00:00:00,2019-09-24,120.00000000000001
222,36.21,2019-09-23 00:00:00,2019-09-24,36.21
223,456.00000000000006,2019-09-23 00:00:00,2019-09-24,456.00000000000006
224,682.5,2019-09-24 00:00:00,2019-09-24,682.5
225,1250.0,2019-09-25 00:00:00,2019-10-25,1250.0
226,172.5,2019-09-25 00:00:00,2019-09-25,172.5
227,3743.0000000000005,2019-09-13 00:00:00,2019-09-25,3743.0000000000005
228,6000.000000000001,2019-09-25 00:00:00,2019-10-25,6000.000000000001
229,333.96000000000004,2019-09-25 00:00:00,2019-09-25,333.96000000000004
230,1269.88,2019-09-25 00:00:00,2019-09-25,1269.88
231,1269.88,2019-09-25 00:00:00,2019-09-25,1269.88
232,789.0000000000001,2019-09-25 00:00:00,2019-09-25,789.0000000000001
233,4005.7500000000005,2019-09-20 00:00:00,2019-10-25,4005.7500000000005
234,267.24,2019-09-25 00:00:00,2019-09-25,267.24
235,1999.7900000000002,2019-09-25 00:00:00,2019-10-10,1999.7900000000002
236,1530.0000000000002,2019-09-26 00:00:00,2019-10-26,1530.0000000000002
237,2750.0,2019-09-26 00:00:00,2019-10-26,2750.0
238,2294.4950000000003,2019-09-26 00:00:00,2019-09-26,2294.4950000000003
239,560.0,2019-09-26 00:00:00,2019-09-26,560.0
240,30.000000000000004,2019-09-26 00:00:00,2019-09-26,30.000000000000004
241,703.6,2019-09-26 00:00:00,2019-09-26,703.6
242,1228.5,2019-09-26 00:00:00,2019-09-26,1228.5
243,2421.0,2019-09-20 00:00:00,2019-09-26,2421.0
244,2360.0826,2019-09-23 00:00:00,2019-10-04,2360.0826
245,165.0,2019-09-26 00:00:00,2019-09-26,165.0
246,17230.0,2019-09-26 00:00:00,2019-10-26,17230.0
247,276.0,2019-09-26 00:00:00,2019-09-26,276.0
248,2310.0,2019-09-26 00:00:00,2019-09-26,2310.0
249,1250.0,2019-09-26 00:00:00,2019-10-26,1250.0
250,2391.355,2019-09-26 00:00:00,2019-09-26,2391.355
251,597.4200000000001,2019-09-24 00:00:00,2019-09-26,597.4200000000001
252,563.6,2019-09-25 00:00:00,2019-09-26,563.6
253,72.42,2019-09-24 00:00:00,2019-09-26,72.42
254,380.00000000000006,2019-09-24 00:00:00,2019-09-26,380.00000000000006
255,252.16000000000003,2019-09-24 00:00:00,2019-09-26,252.16000000000003
256,144.0,2019-09-26 00:00:00,2019-09-26,144.0
257,155.17060000000004,2019-09-26 00:00:00,2019-09-26,155.17060000000004
258,3855.7,2019-09-26 00:00:00,2019-10-11,3855.7
259,4410.0,2019-09-26 00:00:00,2019-11-25,4410.0
260,1096.8600000000001,2019-09-27 00:00:00,2019-09-27,1096.8600000000001
261,21024.0,2019-09-27 00:00:00,2019-10-12,21024.0
262,645.09,2019-09-18 00:00:00,2019-09-27,645.09
263,4528.6,2019-09-27 00:00:00,2019-10-27,4528.6
264,600.0,2019-09-27 00:00:00,2019-09-27,600.0
265,625.0,2019-09-27 00:00:00,2019-09-27,625.0
266,1190.0,2019-09-20 00:00:00,2019-09-27,1190.0
267,1836.2400000000002,2019-09-27 00:00:00,2019-09-27,1836.2400000000002
268,1687.66,2019-09-27 00:00:00,2019-09-27,1687.66
269,21024.0,2019-09-27 00:00:00,2019-10-12,21024.0
270,2556.0,2019-09-27 00:00:00,2019-09-27,2556.0
271,5392.320000000001,2019-09-19 00:00:00,2019-09-27,5392.320000000001
272,3662.76,2019-09-27 00:00:00,2019-09-27,3662.76
273,155913.0,2019-09-27 00:00:00,2019-11-26,155913.0
274,2366.4,2019-09-19 00:00:00,2019-09-27,2366.4
275,1440.0000000000002,2019-09-27 00:00:00,2019-10-12,1440.0000000000002
276,2855.5,2019-09-27 00:00:00,2019-09-27,2855.5
277,3150.0000000000005,2019-09-30 00:00:00,2019-10-30,3150.0000000000005
278,527.63,2019-09-30 00:00:00,2019-09-30,527.63
279,1055.18,2019-09-30 00:00:00,2019-09-30,1055.18
280,6300.7327000000005,2019-09-30 00:00:00,2019-09-30,6300.7327000000005
281,3196.0,2019-09-30 00:00:00,2019-09-30,3196.0
282,4938.0,2019-09-30 00:00:00,2019-09-30,4938.0
283,857.4000000000001,2019-09-30 00:00:00,2019-09-30,857.4000000000001
284,53971.64,2019-09-20 00:00:00,2019-09-30,53971.64
285,777.1,2019-09-30 00:00:00,2019-09-30,777.1
286,180.00000000000003,2019-09-30 00:00:00,2019-09-30,180.00000000000003
287,1900.5000000000002,2019-09-12 00:00:00,2019-09-30,1900.5000000000002
288,332.76000000000005,2019-09-30 00:00:00,2019-09-30,332.76000000000005
289,1080.42,2019-09-30 00:00:00,2019-09-30,1080.42
290,2830.1724000000004,2019-09-30 00:00:00,2019-09-30,2830.1724000000004
291,299.43690000000004,2019-09-30 00:00:00,2019-09-30,299.43690000000004
292,6737.198200000001,2019-09-30 00:00:00,2019-09-30,6737.198200000001
293,11190.000000000002,2019-09-30 00:00:00,2019-09-30,11190.000000000002
294,2700.0,2019-09-30 00:00:00,2019-09-30,2700.0
295,3662.7586,2019-09-30 00:00:00,2019-09-30,3662.7586
296,5255.25,2019-09-30 00:00:00,2019-09-30,5255.25
297,3117.4482000000003,2019-09-30 00:00:00,2019-09-30,3117.4482000000003
298,3356.844,2019-09-30 00:00:00,2019-09-30,3356.844
299,4070.5517000000004,2019-09-30 00:00:00,2019-09-30,4070.5517000000004
300,8143.793100000001,2019-09-30 00:00:00,2019-09-30,8143.793100000001
301,636.5517000000001,2019-09-30 00:00:00,2019-09-30,636.5517000000001
302,5570.646500000001,2019-09-30 00:00:00,2019-09-30,5570.646500000001
303,3713.5948000000003,2019-09-30 00:00:00,2019-09-30,3713.5948000000003
304,871.1551000000001,2019-09-30 00:00:00,2019-09-30,871.1551000000001
305,50994.00000000001,2019-09-30 00:00:00,2019-10-30,50994.00000000001
306,1836.2068000000002,2019-09-30 00:00:00,2019-09-30,1836.2068000000002
307,1267.8965,2019-09-30 00:00:00,2019-09-30,1267.8965
308,1724.1379000000002,2019-09-30 00:00:00,2019-09-30,1724.1379000000002
309,431.0344,2019-09-30 00:00:00,2019-09-30,431.0344
310,623.75,2019-09-30 00:00:00,2019-09-30,623.75
311,498.2758,2019-09-30 00:00:00,2019-09-30,498.2758
312,571.6379000000001,2019-09-30 00:00:00,2019-09-30,571.6379000000001
313,1288.7931,2019-09-30 00:00:00,2019-09-30,1288.7931
314,344.8275,2019-09-30 00:00:00,2019-09-30,344.8275
315,258.6206,2019-09-30 00:00:00,2019-09-30,258.6206
316,650.0,2019-09-30 00:00:00,2019-09-30,650.0
317,332.7582,2019-09-30 00:00:00,2019-09-30,332.7582
318,862.0689000000001,2019-09-30 00:00:00,2019-09-30,862.0689000000001
319,7512.0,2019-09-30 00:00:00,2019-09-30,7512.0
320,14495.000000000002,2019-09-27 00:00:00,2019-11-01,14495.000000000002
321,1014.82,2019-10-02 00:00:00,2019-10-02,1014.82
322,23266.250000000004,2019-10-02 00:00:00,2019-11-01,23266.250000000004
323,976.5000000000001,2019-10-02 00:00:00,2019-10-17,976.5000000000001
324,15085.300000000003,2019-09-30 00:00:00,2019-11-01,15085.300000000003
325,1164.5271,2019-10-02 00:00:00,2019-10-02,1164.5271
326,2088.0,2019-10-02 00:00:00,2019-10-02,2088.0
327,224.13600000000002,2019-10-02 00:00:00,2019-10-02,224.13600000000002
328,225.00000000000003,2019-10-02 00:00:00,2019-10-02,225.00000000000003
329,1623.0000000000002,2019-10-02 00:00:00,2019-11-01,1623.0000000000002
330,682.7600000000001,2019-09-09 00:00:00,2019-10-02,682.7600000000001
331,948.5400000000001,2019-10-02 00:00:00,2019-10-02,948.5400000000001
332,270.1,2019-10-02 00:00:00,2019-10-02,270.1
333,237.93240000000003,2019-10-02 00:00:00,2019-10-02,237.93240000000003
334,258.62,2019-10-02 00:00:00,2019-10-02,258.62
335,5420.320000000001,2019-09-17 00:00:00,2019-10-02,5420.320000000001
336,2655.0,2019-10-02 00:00:00,2019-10-17,2655.0
337,60000.00000000001,2019-10-02 00:00:00,2019-10-10,60000.00000000001
338,623.73,2019-10-02 00:00:00,2019-10-02,623.73
339,60000.00000000001,2019-10-02 00:00:00,2019-10-10,60000.00000000001
340,10500.0,2019-10-04 00:00:00,2019-11-02,10500.0
341,1000.0000000000001,2019-09-25 00:00:00,2019-11-02,1000.0000000000001
342,1500.0000000000002,2019-10-03 00:00:00,2019-11-02,1500.0000000000002
343,4070.55,2019-10-04 00:00:00,2019-10-03,4070.55
344,633.96,2019-10-03 00:00:00,2019-10-03,633.96
345,3662.7571000000007,2019-10-03 00:00:00,2019-10-03,3662.7571000000007
346,8143.800000000001,2019-09-23 00:00:00,2019-10-03,8143.800000000001
347,1046.5600000000002,2019-10-03 00:00:00,2019-10-03,1046.5600000000002
348,1490.0000000000002,2019-10-03 00:00:00,2019-11-02,1490.0000000000002
349,460.00000000000006,2019-10-03 00:00:00,2019-10-03,460.00000000000006
350,420.0862,2019-10-03 00:00:00,2019-10-03,420.0862
351,448.28000000000003,2019-10-02 00:00:00,2019-10-03,448.28000000000003
352,2410.2200000000003,2019-10-03 00:00:00,2019-10-03,2410.2200000000003
353,6516.0,2019-10-03 00:00:00,2019-10-18,6516.0
354,3436.2600000000007,2019-10-03 00:00:00,2019-10-03,3436.2600000000007
355,16000.000000000002,2019-09-03 00:00:00,2019-11-02,16000.000000000002
356,1701.9,2019-10-03 00:00:00,2019-10-18,1701.9
357,1015.0400000000001,2019-10-03 00:00:00,2019-10-18,1015.0400000000001
358,1701.9,2019-10-03 00:00:00,2019-10-18,1701.9
359,284.53000000000003,2019-10-03 00:00:00,2019-10-03,284.53000000000003
360,1100.3000000000002,2019-10-03 00:00:00,2019-10-03,1100.3000000000002
361,318.4200000000001,2019-10-02 00:00:00,2019-10-03,318.4200000000001
362,56.71000000000001,2019-10-02 00:00:00,2019-10-03,56.71000000000001
363,714.0000000000001,2019-10-03 00:00:00,2019-10-18,714.0000000000001
364,1490.0000000000002,2019-10-04 00:00:00,2019-11-03,1490.0000000000002
365,400.00000000000006,2019-09-25 00:00:00,2019-11-03,400.00000000000006
366,7590.000000000001,2019-10-04 00:00:00,2019-11-03,7590.000000000001
367,3117.4500000000003,2019-09-25 00:00:00,2019-10-04,3117.4500000000003
368,8686.41,2019-09-26 00:00:00,2019-11-03,8686.41
369,813.8103000000001,2019-10-04 00:00:00,2019-10-04,813.8103000000001
370,1889.0200000000002,2019-09-12 00:00:00,2019-10-04,1889.0200000000002
371,2370.0,2019-10-04 00:00:00,2019-10-04,2370.0
372,3850.0000000000005,2019-10-04 00:00:00,2019-10-19,3850.0000000000005
373,7665.06,2019-10-04 00:00:00,2019-10-04,7665.06
374,258.62,2019-09-30 00:00:00,2019-10-04,258.62
375,449.3,2019-10-04 00:00:00,2019-10-04,449.3
376,3356.8444000000004,2019-09-24 00:00:00,2019-10-04,3356.8444000000004
377,789.0000000000001,2019-09-25 00:00:00,2019-10-04,789.0000000000001
378,813.9200000000001,2019-10-04 00:00:00,2019-10-04,813.9200000000001
379,1054.0,2019-09-26 00:00:00,2019-11-03,1054.0
380,1236.0,2019-10-04 00:00:00,2019-10-19,1236.0
381,1140.0,2019-10-04 00:00:00,2019-10-04,1140.0
382,349.14000000000004,2019-10-04 00:00:00,2019-10-04,349.14000000000004
383,3430.0,2019-10-04 00:00:00,2019-11-03,3430.0
384,740.0000000000001,2019-10-04 00:00:00,2019-10-04,740.0000000000001
385,3572.5,2019-09-13 00:00:00,2019-11-18,3572.5
386,675.0,2019-10-04 00:00:00,2019-11-03,675.0
387,2430.0,2019-10-03 00:00:00,2019-11-03,2430.0
388,675.0,2019-10-04 00:00:00,2019-11-03,675.0
389,784.0,2019-10-04 00:00:00,2019-10-04,784.0
390,2203.25,2019-10-04 00:00:00,2019-10-04,2203.25
391,5600.000000000001,2019-09-25 00:00:00,2019-11-03,5600.000000000001
392,113.4,2019-10-04 00:00:00,2019-10-04,113.4
393,908.6200000000001,2019-09-24 00:00:00,2019-10-04,908.6200000000001
394,340.0,2019-10-04 00:00:00,2019-10-04,340.0
